distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.674259681,60,28,12.2,3,10,83,16,29.9,403.7681547
0.760820046,61,28,12.9,3,10,86,8,29.89,378.1151581
0.555808656,61,28,12.9,3,10,80,7,29.88,405.9841572
0.350797267,61,28,12.9,3,10,78,9,29.9,419.1622686
0.145785877,61,28,12.9,3,10,54,14,29.9,546.2177906
0.059225513,61,28,12.9,2,10,56,17,29.91,541.6281947
0.264236902,61,28,12.9,2,10,51,18,29.88,564.0641901
0.469248292,61,28,12.9,3,10,75,20,29.89,451.8350767
0.674259681,61,28,12.9,3,10,80,11,29.93,411.9785507
0.759090909,62,27,8.6,4,10,78,8,29.93,415.3731758
0.554545455,62,27,8.6,3,10,78,5,29.93,410.9904215
0.35,62,27,8.6,4,10,72,10,29.98,449.5376132
0.145454545,62,27,8.6,3,10,60,6,29.98,504.0931491
0.059090909,62,27,8.6,3,10,56,13,29.96,533.8379467
0.263636364,62,27,8.6,3,10,54,15,29.92,545.5356341
0.468181818,62,27,8.6,3,10,72,13,29.94,454.2328023
0.672727273,62,27,8.6,3,10,81,9,29.94,401.7361304
0.758229285,64,26,8,4,10,81,6,29.91,397.8851084
0.553916005,64,26,8,4,10,78,6,29.88,412.9418193
0.349602724,64,26,8,2,10,72,3,29.9,439.1988074
0.145289444,64,26,8,3,10,67,7,29.94,471.0637318
0.059023837,64,26,8,3,10,51,14,29.95,556.8375333
0.263337117,64,26,8,3,10,55,10,29.94,533.8619459
0.467650397,64,26,8,2,10,72,11,29.95,451.483189
0.671963678,64,26,8,3,10,78,6,29.96,412.9097161
0.758229285,62,28,10.6,2,10,80,0,29.93,395.8140659
0.553916005,62,28,10.6,2,10,80,0,29.93,395.8591875
0.349602724,62,28,10.6,3,10,78,8,29.95,417.146778
0.145289444,62,28,10.6,3,10,63,14,29.96,503.6232779
0.059023837,62,28,10.6,2,10,55,14,29.95,541.419477
0.263337117,62,28,10.6,2,10,59,18,29.94,528.7320447
0.467650397,62,28,10.6,2,10,65,16,29.95,496.5836852
0.671963678,62,28,10.6,2,10,81,9,29.96,403.4170404
0.758503401,63,27,16,1,10,78,11,29.94,424.5874205
0.554421769,63,27,16,2,10,78,10,29.95,423.0752556
0.350340136,63,27,16,2,10,67,16,29.97,489.0049943
0.146258503,63,27,16,2,10,61,17,29.98,520.1646491
0.057823129,63,27,16,1,10,55,21,29.96,552.6330435
0.261904762,63,27,16,2,10,53,24,29.94,564.1157253
0.465986395,63,27,16,1,10,72,16,29.9,463.359865
0.670068027,63,27,16,1,10,78,14,29.93,429.2823907
0.758503401,61,26,14.2,2,10,78,11,29.9,421.5095789
0.554421769,61,26,14.2,4,10,75,8,29.88,432.356255
0.350340136,61,26,14.2,4,10,69,15,29.9,474.4503598
0.146258503,61,26,14.2,3,10,62,14,29.92,508.3799944
0.057823129,61,26,14.2,2,10,58,18,29.9,533.2387692
0.261904762,61,26,14.2,3,10,67,18,29.88,489.3010844
0.465986395,61,26,14.2,3,10,70,13,29.87,466.1659
0.670068027,61,26,14.2,4,10,75,13,29.89,440.1172887
0.75678733,62,26,11.2,4,10,78,7,29.88,414.5110494
0.553167421,62,26,11.2,4,10,72,11,29.89,451.7307464
0.349547511,62,26,11.2,4,10,87,8,29.91,372.0174416
0.145927602,62,26,11.2,4,10,70,13,29.93,465.3676891
0.057692308,62,26,11.2,3,10,65,14,29.93,492.6508763
0.261312217,62,26,11.2,3,10,61,16,29.92,515.4292515
0.464932127,62,26,11.2,4,10,81,9,29.93,402.4139713
0.668552036,62,26,11.2,4,10,78,10,29.94,419.073095
0.75678733,62,26,10.5,4,10,81,8,29.94,400.5035447
0.553167421,62,26,10.5,4,10,90,7,29.93,356.7406472
0.349547511,62,26,10.5,4,10,90,7,29.95,356.7853147
0.145927602,62,26,10.5,4,8,73,14,29.96,451.0143089
0.057692308,62,26,10.5,4,10,63,9,29.97,494.5047296
0.261312217,62,26,10.5,3,10,61,13,29.95,510.6164211
0.464932127,62,26,10.5,4,10,72,14,29.96,456.1024354
0.668552036,62,26,10.5,4,10,75,11,29.99,435.7364705
0.755932203,63,26,16.3,4,10,75,14,29.96,444.123624
0.552542373,63,26,16.3,4,10,78,10,29.94,422.5643617
0.349152542,63,26,16.3,4,10,81,16,29.96,416.8154742
0.145762712,63,26,16.3,4,9,70,14,29.99,470.0982851
0.057627119,63,26,16.3,2,10,57,25,29.98,547.9310728
0.261016949,63,26,16.3,2,10,57,22,29.95,544.5671454
0.46440678,63,26,16.3,3,10,75,21,29.95,455.1087132
0.66779661,63,26,16.3,2,10,81,15,29.96,415.1705464
0.757062147,62,26,14,3,10,81,9,29.95,403.8527889
0.553672316,62,26,14,3,10,80,15,29.92,418.2274895
0.350282486,62,26,14,4,10,75,10,29.94,436.0763352
0.146892655,62,26,14,4,10,75,14,29.96,442.387579
0.056497175,62,26,14,3,10,59,20,29.95,531.7246545
0.259887006,62,26,14,4,10,65,14,29.93,493.902984
0.463276836,62,26,14,3,10,72,14,29.92,457.9111832
0.666666667,62,26,14,4,10,78,8,29.94,417.5204839
0.756207675,64,26,10.1,4,10,78,8,29.93,416.8887055
0.553047404,64,26,10.1,3,10,84,3,29.92,380.2979863
0.349887133,64,26,10.1,4,10,81,8,29.96,401.872873
0.146726862,64,26,10.1,4,10,65,8,29.98,483.8728571
0.056433409,64,26,10.1,3,10,55,16,29.98,543.7858332
0.259593679,64,26,10.1,2,10,57,15,29.96,533.4163689
0.46275395,64,26,10.1,2,10,70,13,29.97,466.0796461
0.665914221,64,26,10.1,2,10,81,8,29.99,401.7972371
0.756207675,64,26,9.6,3,10,81,8,29.97,401.5238634
0.553047404,64,26,9.6,4,10,70,6,29.96,454.8028662
0.349887133,64,26,9.6,3,10,70,7,29.97,456.4272513
0.146726862,64,26,9.6,3,10,56,11,29.99,531.7903792
0.056433409,64,26,9.6,2,10,47,14,29.98,573.136987
0.259593679,64,26,9.6,3,10,53,14,29.95,549.3575358
0.46275395,64,26,9.6,2,10,65,11,29.95,488.3395082
0.665914221,64,26,9.6,3,10,75,6,29.96,429.0079166
0.756207675,62,27,11.2,3,10,81,7,29.94,400.0633471
0.553047404,62,27,11.2,4,10,72,3,29.93,440.0292756
0.349887133,62,27,11.2,4,10,70,8,29.95,458.1263555
0.146726862,62,27,11.2,4,10,67,11,29.95,478.3856291
0.056433409,62,27,11.2,3,10,63,15,29.95,504.8297953
0.259593679,62,27,11.2,3,10,63,18,29.94,509.1734078
0.46275395,62,27,11.2,3,10,70,15,29.93,469.1028372
0.665914221,62,27,11.2,4,10,78,13,29.95,424.4141221
0.756482525,61,27,15,4,10,81,15,29.92,413.6650307
0.553551297,61,27,15,4,10,84,9,29.89,389.6874325
0.350620068,61,27,15,4,9,84,14,29.92,397.3619543
0.147688839,61,27,15,4,9,78,8,29.93,418.1865703
0.05524239,61,27,15,3,10,68,20,29.92,488.2141267
0.258173619,61,27,15,3,10,73,20,29.92,462.5824096
0.461104848,61,27,15,4,10,84,20,29.92,406.9844211
0.664036077,61,27,15,4,10,81,13,29.95,410.5339166
0.756482525,62,26,14,4,10,81,13,29.93,409.9883153
0.553551297,62,26,14,4,10,84,16,29.92,399.9361996
0.350620068,62,26,14,4,10,84,11,29.94,392.1761501
0.147688839,62,26,14,4,10,81,14,29.96,411.6967727
0.05524239,62,26,14,3,10,70,17,29.95,473.017861
0.258173619,62,26,14,3,10,70,20,29.91,477.5027942
0.461104848,62,26,14,3,10,81,15,29.88,413.2071405
0.664036077,62,26,14,3,10,84,11,29.88,392.0923033
0.757336343,66,29,11,3,10,87,3,29.86,370.4585719
0.554176072,66,29,11,2,10,87,0,29.85,367.0089445
0.351015801,66,29,11,1,10,78,5,29.87,416.5402989
0.14785553,66,29,11,1,10,73,5,29.86,442.006972
0.05530474,66,29,11,1,10,54,21,29.84,557.3077713
0.258465011,66,29,11,1,10,63,24,29.81,520.3886417
0.461625282,66,29,11,1,10,72,16,29.79,464.0784729
0.664785553,66,29,11,0,10,78,15,29.8,431.6756247
0.756482525,63,27,23.3,0,10,83,8,29.76,399.9132882
0.553551297,63,27,23.3,1,10,87,11,29.75,385.5271184
0.350620068,63,27,23.3,1,10,75,8,29.77,439.3539195
0.147688839,63,27,23.3,2,10,63,21,29.77,518.0409257
0.05524239,63,27,23.3,3,10,65,33,29.75,522.124344
0.258173619,63,27,23.3,2,10,65,36,29.73,524.6730545
0.461104848,63,27,23.3,1,10,70,32,29.71,498.1107302
0.664036077,63,27,23.3,1,10,78,30,29.71,457.456981
0.756482525,59,26,18.8,1,10,77,31,29.72,458.6512499
0.553551297,59,26,18.8,1,10,86,11,29.71,383.5056914
0.350620068,59,26,18.8,2,8,75,6,29.75,430.5845896
0.147688839,59,26,18.8,2,10,65,11,29.76,489.4377562
0.05524239,59,26,18.8,3,10,63,20,29.79,512.6101297
0.258173619,59,26,18.8,2,10,65,29,29.78,514.2388113
0.461104848,59,26,18.8,2,10,72,9,29.77,450.4984454
0.664036077,59,26,18.8,1,10,77,32,29.8,460.0878813
0.757609921,61,28,15.4,1,10,80,31,29.82,444.9613066
0.554678692,61,28,15.4,1,10,83,16,29.84,406.2893945
0.351747463,61,28,15.4,1,10,70,10,29.87,463.4111175
0.148816234,61,28,15.4,1,10,56,5,29.89,524.2782965
0.054114994,61,28,15.4,1,10,52,22,29.9,565.5076155
0.257046223,61,28,15.4,1,10,58,22,29.88,539.9203231
0.459977452,61,28,15.4,1,10,67,20,29.87,494.0110147
0.662908681,61,28,15.4,1,10,77,14,29.88,433.3756758
0.757609921,67,29,10.7,0,10,80,7,29.85,409.9735254
0.554678692,67,29,10.7,1,10,77,0,29.82,415.1031233
0.351747463,67,29,10.7,0,10,72,0,29.84,440.1540499
0.148816234,67,29,10.7,0,10,70,5,29.83,457.8585353
0.054114994,67,29,10.7,0,10,31,17,29.8,620.6588469
0.257046223,67,29,10.7,0,10,42,24,29.77,602.2246339
0.459977452,67,29,10.7,0,10,65,18,29.73,502.9567217
0.662908681,67,29,10.7,0,10,72,13,29.75,459.8882464
0.758465011,66,30,11.5,0,10,77,9,29.73,428.4101892
0.55530474,66,30,11.5,1,10,77,8,29.71,426.919457
0.35214447,66,30,11.5,0,9,72,6,29.73,449.5474318
0.148984199,66,30,11.5,0,10,65,5,29.73,483.5078251
0.054176072,66,30,11.5,0,10,43,14,29.72,589.9427584
0.257336343,66,30,11.5,1,10,55,22,29.72,554.8776052
0.460496614,66,30,11.5,1,10,70,17,29.73,476.7317301
0.663656885,66,30,11.5,1,10,80,13,29.78,419.3347474
0.757609921,63,32,7.9,1,10,86,10,29.78,382.9645893
0.554678692,63,32,7.9,1,10,90,7,29.79,360.718347
0.351747463,63,32,7.9,1,10,78,3,29.83,412.1088902
0.148816234,63,32,7.9,1,10,73,6,29.87,441.9075358
0.054114994,63,32,7.9,0,10,68,10,29.88,473.7945587
0.257046223,63,32,7.9,0,10,59,6,29.85,511.8409192
0.459977452,63,32,7.9,1,10,70,8,29.87,460.3287845
0.662908681,63,32,7.9,1,10,83,13,29.91,401.8908293
0.757609921,65,26,8.6,1,10,86,7,29.91,376.2781571
0.554678692,65,26,8.6,2,10,83,5,29.92,387.8091161
0.351747463,65,26,8.6,1,10,72,3,29.94,440.1988294
0.148816234,65,26,8.6,1,10,70,8,29.93,458.2100006
0.054114994,65,26,8.6,1,10,51,5,29.91,543.8573962
0.257046223,65,26,8.6,2,10,51,18,29.91,562.7909808
0.459977452,65,26,8.6,2,10,72,16,29.91,460.2576358
0.662908681,65,26,8.6,1,10,75,9,29.92,433.809178
0.759593679,63,29,9.8,1,10,80,8,29.9,407.962392
0.556433409,63,29,9.8,3,10,83,13,29.91,400.6314464
0.353273138,63,29,9.8,4,9,83,3,29.92,386.3170111
0.150112867,63,29,9.8,1,10,68,6,29.93,466.6283027
0.053047404,63,29,9.8,1,10,61,9,29.91,506.5400052
0.256207675,63,29,9.8,1,10,57,16,29.87,535.9050412
0.459367946,63,29,9.8,2,10,67,13,29.87,482.676703
0.662528217,63,29,9.8,0,10,80,8,29.9,408.0191975
0.759593679,70,30,9.7,0,10,80,9,29.88,415.4129371
0.556433409,70,30,9.7,0,10,86,7,29.88,383.8730372
0.353273138,70,30,9.7,1,10,75,0,29.91,427.4456301
0.150112867,70,30,9.7,0,9,71,3,29.92,451.8192485
0.053047404,70,30,9.7,0,10,43,10,29.89,584.3591072
0.256207675,70,30,9.7,0,10,34,21,29.86,618.4525366
0.459367946,70,30,9.7,0,10,43,17,29.85,593.1238703
0.662528217,70,30,9.7,0,10,53,8,29.87,544.61396
0.759593679,70,30,11.6,0,10,65,5,29.85,485.5672852
0.556433409,70,30,11.6,1,10,72,10,29.84,458.2261909
0.353273138,70,30,11.6,0,10,68,0,29.87,463.0537904
0.150112867,70,30,11.6,0,10,56,6,29.87,529.5362468
0.053047404,70,30,11.6,1,10,48,20,29.84,580.9110835
0.256207675,70,30,11.6,1,10,50,23,29.8,576.6205895
0.459367946,70,30,11.6,1,9,70,15,29.78,476.0564948
0.662528217,70,30,11.6,1,10,81,11,29.81,414.3741637
0.760451977,62,30,13.3,0,10,84,9,29.8,391.5443591
0.557062147,62,30,13.3,1,10,93,14,29.8,358.08497
0.353672316,62,30,13.3,1,9,84,11,29.82,394.5894919
0.150282486,62,30,13.3,1,10,70,15,29.82,472.1613108
0.053107345,62,30,13.3,1,9,61,20,29.8,524.3812754
0.256497175,62,30,13.3,1,8,61,18,29.77,521.6173961
0.459887006,62,30,13.3,1,10,72,14,29.78,460.1937268
0.663276836,62,30,13.3,0,10,78,6,29.82,416.9525098
0.761581921,65,32,8.1,0,10,78,6,29.81,417.8614032
0.55819209,65,32,8.1,1,10,87,6,29.79,374.4466435
0.35480226,65,32,8.1,1,10,75,0,29.81,424.4488435
0.151412429,65,32,8.1,1,10,73,7,29.82,444.8818364
0.051977401,65,32,8.1,1,10,62,8,29.81,501.9463492
0.255367232,65,32,8.1,2,10,59,15,29.77,526.8347491
0.458757062,65,32,8.1,1,10,70,10,29.78,464.829698
0.662146893,65,32,8.1,2,10,78,8,29.82,420.7794518
0.762443439,65,31,8.6,2,10,81,6,29.81,402.3950374
0.558823529,65,31,8.6,4,10,75,5,29.82,431.1127346
0.35520362,65,31,8.6,4,10,75,3,29.84,428.2304655
0.15158371,65,31,8.6,1,10,70,5,29.84,456.7763815
0.052036199,65,31,8.6,1,10,55,8,29.83,534.311355
0.255656109,65,31,8.6,1,10,55,15,29.8,544.7133938
0.459276018,65,31,8.6,1,10,75,16,29.81,448.0360688
0.662895928,65,31,8.6,1,10,84,9,29.84,392.1232443
0.763306908,64,29,12.3,1,10,87,7,29.85,374.7137631
0.559456399,64,29,12.3,4,10,83,8,29.85,395.1527763
0.355605889,64,29,12.3,4,10,75,0,29.87,423.7319552
0.151755379,64,29,12.3,1,10,68,10,29.88,474.8279248
0.05209513,64,29,12.3,1,10,57,17,29.87,539.008864
0.25594564,64,29,12.3,1,10,59,21,29.86,535.0595074
0.459796149,64,29,12.3,1,10,75,18,29.88,451.0805096
0.663646659,64,29,12.3,1,10,81,10,29.93,407.9804411
0.764172336,61,29,14.4,2,10,81,7,29.92,402.4745515
0.560090703,61,29,14.4,4,10,80,10,29.92,411.9890602
0.35600907,61,29,14.4,4,9,81,9,29.94,405.5415311
0.151927438,61,29,14.4,1,10,65,14,29.96,495.4324145
0.052154195,61,29,14.4,1,10,59,20,29.95,533.0870915
0.256235828,61,29,14.4,2,10,63,23,29.94,517.997937
0.46031746,61,29,14.4,1,10,80,20,29.95,427.8134894
0.664399093,61,29,14.4,2,10,83,15,29.98,404.7634071
0.764172336,64,27,11,3,10,86,10,29.98,381.534765
0.560090703,64,27,11,4,10,83,8,29.97,393.0923941
0.35600907,64,27,11,3,10,78,0,30,406.7337565
0.151927438,64,27,11,1,10,63,7,30.01,493.455627
0.052154195,64,27,11,1,10,55,21,29.99,551.2175467
0.256235828,64,27,11,1,10,57,17,29.97,537.2607362
0.46031746,64,27,11,1,10,70,14,29.97,468.7713149
0.664399093,64,27,11,1,10,78,11,29.99,422.6449279
0.765039728,61,27,15.1,3,10,78,8,29.98,418.0738727
0.560726447,61,27,15.1,4,10,78,8,29.98,418.1206347
0.356413167,61,27,15.1,4,10,80,10,30.01,411.0599851
0.152099886,61,27,15.1,2,10,70,17,30.02,473.5491127
0.052213394,61,27,15.1,3,10,72,18,30.03,464.7643004
0.256526674,61,27,15.1,1,10,63,21,30.02,514.5109419
0.460839955,61,27,15.1,3,10,72,22,30.03,470.7265609
0.665153235,61,27,15.1,3,10,75,11,30.05,438.1349967
0.766174801,62,27,15.8,4,10,75,11,30.04,439.1534652
0.561861521,62,27,15.8,3,10,75,14,30.03,443.9072534
0.357548241,62,27,15.8,2,10,70,13,30.04,468.2986972
0.15323496,62,27,15.8,1,10,56,17,30.05,542.6571273
0.05107832,62,27,15.8,0,10,51,22,30.03,569.485123
0.2553916,62,27,15.8,1,10,56,22,30,548.886168
0.459704881,62,27,15.8,1,10,72,18,29.97,465.6990288
0.664018161,62,27,15.8,2,10,80,10,29.98,412.0980591
0.767918089,62,27,12.9,3,10,78,13,29.95,425.2878626
0.563139932,62,27,12.9,4,10,80,9,29.93,408.9863985
0.358361775,62,27,12.9,1,10,78,0,29.94,406.2930577
0.153583618,62,27,12.9,1,10,65,18,29.96,500.1146398
0.051194539,62,27,12.9,2,10,65,22,29.97,505.7508362
0.255972696,62,27,12.9,2,10,63,18,29.93,510.0093598
0.460750853,62,27,12.9,1,10,67,13,29.91,482.3511104
0.66552901,62,27,12.9,0,10,72,7,29.93,447.0523048
0.767918089,64,28,17.7,0,10,78,6,29.92,419.4136322
0.563139932,64,28,17.7,1,10,80,11,29.91,416.856713
0.358361775,64,28,17.7,1,10,72,13,29.95,460.8341005
0.153583618,64,28,17.7,1,10,53,11,29.95,549.1624725
0.051194539,64,28,17.7,0,10,55,24,29.96,557.2838956
0.255972696,64,28,17.7,1,10,53,29,29.91,569.6538301
0.460750853,64,28,17.7,2,10,70,17,29.91,477.1842863
0.66552901,64,28,17.7,1,10,80,22,29.94,434.0821868
0.768792711,60,26,14.7,3,10,83,16,29.95,403.7862251
0.563781321,60,26,14.7,3,10,90,11,29.96,363.1695993
0.358769932,60,26,14.7,3,10,83,8,29.98,391.5718009
0.153758542,60,26,14.7,3,10,75,16,30.01,444.5636691
0.051252847,60,26,14.7,1,10,59,24,29.99,535.7806095
0.256264237,60,26,14.7,1,10,59,17,29.96,526.7649915
0.461275626,60,26,14.7,1,10,72,14,29.97,456.9586583
0.666287016,60,26,14.7,1,10,78,17,29.99,430.6144894
0.770547945,61,28,14.6,3,10,83,9,29.98,394.9407291
0.565068493,61,28,14.6,1,10,86,9,29.98,380.5920795
0.359589041,61,28,14.6,1,10,75,10,29.99,437.0827928
0.154109589,61,28,14.6,2,10,65,15,30.01,496.4255206
0.051369863,61,28,14.6,3,10,65,21,30.01,505.1097876
0.256849315,61,28,14.6,2,10,63,21,29.98,514.8992655
0.462328767,61,28,14.6,2,10,75,20,29.96,452.7168557
0.667808219,61,28,14.6,3,10,87,22,29.99,396.4001842
0.770547945,62,28,13.3,4,10,90,18,29.99,375.9695613
0.565068493,62,28,13.3,3,10,93,7,29.99,346.7872848
0.359589041,62,28,13.3,3,10,83,7,30,392.1078779
0.154109589,62,28,13.3,3,10,68,13,30.02,478.0856004
0.051369863,62,28,13.3,3,10,53,18,30.02,556.5725911
0.256849315,62,28,13.3,4,10,65,23,30.01,507.7476036
0.462328767,62,28,13.3,3,10,81,11,30,407.9138197
0.667808219,62,28,13.3,3,10,83,16,30,405.7520927
0.771428571,62,28,16.1,3,10,90,9,30.01,363.9143391
0.565714286,62,28,16.1,3,10,93,14,30.02,358.3261827
0.36,62,28,16.1,3,10,93,11,30.05,353.9560525
0.154285714,62,28,16.1,2,10,65,14,30.07,496.1706083
0.051428571,62,28,16.1,2,10,55,20,30.07,551.5246774
0.257142857,62,28,16.1,2,10,53,28,30.05,567.7397803
0.462857143,62,28,16.1,2,10,67,23,30.04,499.0903529
0.668571429,62,28,16.1,0,10,78,17,30.05,434.0693302
0.774341352,70,28,10.6,0,10,83,10,30.02,401.2923905
0.568155785,70,28,10.6,1,10,86,6,30,381.5102254
0.361970218,70,28,10.6,1,10,70,0,30.03,451.4227477
0.155784651,70,28,10.6,0,10,63,3,30.01,490.6174913
0.050400916,70,28,10.6,0,10,28,13,29.95,620.2654125
0.256586483,70,28,10.6,0,10,34,23,29.91,619.4655343
0.46277205,70,28,10.6,0,10,54,24,29.88,560.7421505
0.668957617,70,28,10.6,0,10,65,9,29.89,490.2195972
0.774341352,73,30,10.4,0,10,72,5,29.87,451.882309
0.568155785,73,30,10.4,1,10,72,6,29.85,453.4119115
0.361970218,73,30,10.4,1,10,63,0,29.86,488.1843858
0.155784651,73,30,10.4,0,10,64,5,29.86,491.3854333
0.050400916,73,30,10.4,0,10,33,13,29.83,612.6368611
0.256586483,73,30,10.4,0,10,43,22,29.81,597.9583977
0.46277205,73,30,10.4,1,10,68,18,29.82,491.3036008
0.668957617,73,30,10.4,1,10,81,11,29.87,416.1399792
0.776119403,62,30,14.7,1,10,87,11,29.86,380.9859373
0.56946039,62,30,14.7,1,10,90,9,29.88,364.5481218
0.362801378,62,30,14.7,1,10,84,10,29.93,393.8528363
0.156142365,62,30,14.7,1,10,63,14,29.96,506.7135328
0.050516648,62,30,14.7,1,10,59,18,29.96,531.6418368
0.25717566,62,30,14.7,1,10,68,23,29.94,494.7302575
0.463834673,62,30,14.7,1,10,83,18,29.96,411.1813977
0.670493685,62,30,14.7,1,10,93,15,29.99,360.4115189
0.777011494,60,30,13,1,10,96,11,29.99,339.9876813
0.570114943,60,30,13,1,10,93,10,30,350.6787439
0.363218391,60,30,13,1,10,90,8,30.04,360.8130415
0.156321839,60,30,13,1,10,73,13,30.05,452.0191336
0.050574713,60,30,13,1,10,59,16,30.03,527.0040756
0.257471264,60,30,13,1,10,61,18,29.98,520.2829459
0.464367816,60,30,13,1,10,83,20,29.99,412.144892
0.671264368,60,30,13,1,10,90,14,30.03,369.4774199
0.778801843,62,30,13.7,1,10,93,13,30.01,356.7601012
0.571428571,62,30,13.7,1,10,93,10,30.01,352.4881605
0.3640553,62,30,13.7,1,10,83,6,30.03,392.3651918
0.156682028,62,30,13.7,1,10,68,8,30.02,471.7021246
0.050691244,62,30,13.7,1,10,57,17,29.98,539.0630192
0.258064516,62,30,13.7,2,10,63,21,29.93,516.2269807
0.465437788,62,30,13.7,1,10,78,18,29.95,435.7255401
0.67281106,62,30,13.7,1,10,93,15,29.97,359.8226352
0.779700115,64,30,13,1,10,86,9,29.95,383.2736012
0.572087659,64,30,13,1,10,90,6,29.93,361.0806407
0.364475202,64,30,13,1,10,81,6,29.94,403.2460496
0.156862745,64,30,13,2,10,59,8,29.94,517.1252883
0.050749712,64,30,13,3,10,53,16,29.91,555.7986521
0.258362168,64,30,13,3,10,70,23,29.9,485.0626297
0.465974625,64,30,13,2,10,84,18,29.89,406.7605914
0.673587082,64,30,13,1,10,90,13,29.91,370.8538786
0.780600462,64,30,13.1,2,10,90,10,29.9,366.4658906
0.572748268,64,30,13.1,2,10,93,11,29.88,355.0474332
0.364896074,64,30,13.1,2,10,84,8,29.91,391.4841403
0.15704388,64,30,13.1,1,10,68,7,29.91,471.1050504
0.050808314,64,30,13.1,1,10,51,16,29.88,564.0292641
0.258660508,64,30,13.1,1,10,61,22,29.85,527.8806295
0.466512702,64,30,13.1,1,9,81,16,29.87,418.4749878
0.674364896,64,30,13.1,2,10,83,11,29.94,400.6967941
0.782407407,61,28,14.6,1,10,83,11,29.94,397.964415
0.574074074,61,28,14.6,2,10,87,5,29.93,370.4160798
0.365740741,61,28,14.6,1,8,87,13,29.96,381.9822126
0.157407407,61,28,14.6,1,10,72,17,30,463.6348066
0.050925926,61,28,14.6,1,10,65,18,30,500.9030815
0.259259259,61,28,14.6,1,10,70,26,29.97,487.0087159
0.467592593,61,28,14.6,2,10,83,15,29.96,404.2336647
0.675925926,61,28,14.6,3,10,90,15,29.99,371.1883889
0.784222738,59,27,16.1,4,10,93,15,29.98,357.1380866
0.575406032,59,27,16.1,4,10,93,11,29.97,351.2088736
0.366589327,59,27,16.1,4,9,90,17,30,373.407388
0.157772622,59,27,16.1,3,10,81,14,30.02,411.4816867
0.051044084,59,27,16.1,3,10,73,23,30.02,466.3793987
0.259860789,59,27,16.1,2,10,72,22,29.98,469.9634191
0.468677494,59,27,16.1,3,10,87,17,29.96,387.0478386
0.6774942,59,27,16.1,3,10,87,17,29.97,387.0022874
0.784222738,59,27,13.7,4,10,90,15,29.96,368.6331944
0.575406032,59,27,13.7,4,10,90,13,29.96,365.5746235
0.366589327,59,27,13.7,4,10,90,8,29.97,358.4014577
0.157772622,59,27,13.7,3,10,78,16,29.98,428.550318
0.051044084,59,27,13.7,3,10,72,17,29.96,461.1933386
0.259860789,59,27,13.7,2,10,70,17,29.92,471.5252603
0.468677494,59,27,13.7,3,10,83,16,29.9,403.2787398
0.6774942,59,27,13.7,4,10,87,9,29.92,373.2910195
0.786046512,60,26,13.6,4,10,87,11,29.91,376.1418016
0.576744186,60,26,13.6,4,10,90,8,29.9,358.3047388
0.36744186,60,26,13.6,3,10,86,8,29.92,376.5358644
0.158139535,60,26,13.6,1,10,67,14,29.92,482.355542
0.051162791,60,26,13.6,1,10,61,18,29.91,518.2493949
0.260465116,60,26,13.6,2,10,70,20,29.89,476.0423449
0.469767442,60,26,13.6,4,9,83,15,29.9,401.6645797
0.679069767,60,26,13.6,4,10,87,14,29.93,380.7546879
0.787878788,59,26,13.1,4,10,87,13,29.93,378.2170107
0.578088578,59,26,13.1,4,10,86,11,29.93,379.922974
0.368298368,59,26,13.1,4,10,83,9,29.96,391.4508008
0.158508159,59,26,13.1,4,10,78,10,29.97,418.1114276
0.051282051,59,26,13.1,1,10,61,18,29.96,517.3855767
0.261072261,59,26,13.1,1,10,68,22,29.94,488.2742522
0.470862471,59,26,13.1,4,10,81,15,29.95,410.6425273
0.680652681,59,26,13.1,4,10,87,8,29.97,370.8589128
0.789719626,60,29,15,4,10,86,9,29.97,380.783917
0.579439252,60,29,15,4,10,86,8,29.98,379.4042676
0.369158879,60,29,15,3,10,86,9,29.98,380.8559355
0.158878505,60,29,15,1,10,70,14,29.99,469.5007896
0.051401869,60,29,15,1,10,63,20,29.96,513.7163312
0.261682243,60,29,15,2,10,70,26,29.94,487.1417737
0.471962617,60,29,15,1,9,86,20,29.94,398.0983961
0.682242991,60,29,15,1,10,93,16,29.99,360.0500004
0.790643275,63,30,13,3,10,96,15,30,347.9427554
0.580116959,63,30,13,4,10,90,6,30,360.3041668
0.369590643,63,30,13,4,10,87,0,30.03,366.452598
0.159064327,63,30,13,1,10,70,6,30.01,458.5967588
0.051461988,63,30,13,1,10,53,13,29.96,551.2198695
0.261988304,63,30,13,2,10,65,24,29.93,510.6850169
0.47251462,63,30,13,2,10,83,22,29.94,417.4252557
0.683040936,63,30,13,1,10,96,15,29.97,347.9945296
0.791569087,61,29,14.2,3,10,96,15,29.96,346.4531167
0.580796253,61,29,14.2,3,10,96,8,29.96,336.6580545
0.370023419,61,29,14.2,4,9,90,8,29.97,361.4955341
0.159250585,61,29,14.2,1,10,70,14,29.95,469.7750566
0.051522248,61,29,14.2,1,10,59,14,29.9,524.682468
0.262295082,61,29,14.2,1,10,72,26,29.88,477.4035474
0.473067916,61,29,14.2,1,10,87,20,29.88,393.5804012
0.683840749,61,29,14.2,3,10,90,10,29.91,364.1474244
0.79342723,62,27,12.8,4,10,87,11,29.89,377.7764605
0.582159624,62,27,12.8,4,10,90,8,29.88,359.9374281
